,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13901592_md,https://zenodo.org/records/13901592,seg_1_TIP3,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26183426_md_0_500ns,https://zenodo.org/records/26183426,seg_1_SOL,?,seg_2_NA,?,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3434396_NB-Fix-sodium_943mM,https://zenodo.org/records/3434396,seg_1_SOL,?,seg_2_SOD,?,seg_3_CLA,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1010416_run,https://zenodo.org/records/1010416,seg_1_SOL,?,seg_2_CL,?,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7858786_a4-NACL-solution-md,https://zenodo.org/records/7858786,seg_0_SOL,?,seg_2_CLA,?,seg_1_NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3434396_NB-Fix-Kim_CHARMM36_310K_CHARMM_ion_450mM_calcium,https://zenodo.org/records/3434396,seg_1_SOL,?,seg_3_CLA,?,seg_0_POPC,?,seg_2_CAL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4674308_benzaldehyde85,https://zenodo.org/records/4674308,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,seg_7_benzaldehyde,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E7e4_run50,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4445314_ternary_1_6_30,https://zenodo.org/records/4445314,seg_2_CHOL,?,seg_6_W,?,seg_4_DIPC,?,seg_7_WF,?,seg_0_DPPC,?,seg_9_CL,?,seg_8_NA,?,seg_5_CHOL,?,seg_3_DPPC,?,seg_1_DIPX,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7303653_Sec61_KZR8445_R2,https://zenodo.org/records/7303653,seg_3_KZC,?,seg_0_PROA,?,seg_12_TIP3,?,seg_11_CLA,?,seg_10_POT,?,seg_8_PSM,?,seg_1_PROB,?,seg_5_POPC,?,seg_6_POPE,?,seg_7_POPS,?,seg_2_PROC,?,seg_9_POPI,?,seg_4_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_crystallographic_A-form_6,https://zenodo.org/records/825048,seg_3_NA,?,seg_4_CL,?,seg_0_CD44_link,?,seg_2_SOL,?,seg_1_HA8,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3756668_nowater,https://zenodo.org/records/3756668,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4445375_curved_ternary,https://zenodo.org/records/4445375,seg_2_CHOL,?,seg_1_DPPC,?,seg_3_WAL,?,seg_4_W,?,seg_0_DUPC,?,seg_5_WF,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run5,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7533587_c36_clust2_2,https://zenodo.org/records/7533587,seg_2_SOL,?,seg_1_Protein_chain_B,?,seg_3_CLA,?,seg_0_Protein_chain_A,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8183873_yFis1_micelle_50SDS_CHARMM_310K_Na_Neut_OPC_replica1,https://zenodo.org/records/8183873,seg_0_SDS,?,seg_3_SOL,?,seg_2_SOD,?,seg_1_PROA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1020240_run,https://zenodo.org/records/1020240,seg_6_SOL,?,seg_2_SOL,?,seg_5_T7H,?,seg_0_POPC,?,seg_4_POPC,?,seg_3_CL,?,seg_1_T7H,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_upright_6,https://zenodo.org/records/825048,seg_1_HA8,?,seg_4_CL,?,seg_2_SOL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,831672_Extended-6,https://zenodo.org/records/831672,seg_2_CHOL,?,seg_10_CL-,?,seg_9_NA+,?,seg_6_CHOL,?,seg_4_PPCS,?,seg_3_GMX,?,seg_7_W,?,seg_5_DUPC,?,seg_1_DUPC,?,seg_8_WF,?,seg_0_PPCS,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13498_20,https://zenodo.org/records/13498,seg_1_SOL,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3335503_sim_ECC-POPC_SPCE_noIons-ref,https://zenodo.org/records/3335503,seg_0_POPC,?,seg_1_SPCE,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run13,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11282871_md_TonBCTD_amberff03ws_model5,https://zenodo.org/records/11282871,seg_1_SOL,?,seg_2_NA,?,seg_0_Protein_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3572241_M3,https://zenodo.org/records/3572241,seg_0_OMPG,?,seg_5_CL-,?,seg_2_W,?,seg_1_DPPC,?,seg_3_WF,?,seg_4_NA+,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4627963_nocompound90,https://zenodo.org/records/4627963,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7572990_SL_12C20_72DPPC_60C_16w_run3,https://zenodo.org/records/7572990,seg_1_ALK,?,seg_2_SOL,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7000468_TPP_POPC_CHARMM36_298K_280mM_20000waters_paramchem_charges_Clarke,https://zenodo.org/records/7000468,seg_2_TIP3,?,seg_3_CLA,?,seg_0_POPC,?,seg_1_TPP,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11192164_6p_7Q_400K,https://zenodo.org/records/11192164,seg_2_ION,?,seg_1_PW,?,seg_3_CL,?,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7303653_Sec61_KZR8445_R1,https://zenodo.org/records/7303653,seg_3_KZC,?,seg_0_PROA,?,seg_12_TIP3,?,seg_11_CLA,?,seg_10_POT,?,seg_8_PSM,?,seg_1_PROB,?,seg_5_POPC,?,seg_6_POPE,?,seg_7_POPS,?,seg_2_PROC,?,seg_9_POPI,?,seg_4_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2640439_PUFA_8_NOPROT,https://zenodo.org/records/2640439,seg_5_CLA,?,seg_1_SDPE,?,seg_0_DSPC,?,seg_3_TIP3,?,seg_2_CHL1,?,seg_4_SOD,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7799316_1f44_md2,https://zenodo.org/records/7799316,seg_3_DNA_chain_C,?,seg_5_NA,?,seg_6_CL,?,seg_1_DNA_chain_A,?,seg_2_DNA_chain_B,?,seg_4_SOL,?,seg_0_system1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1043956_DPPC-298K-66-NA,https://zenodo.org/records/1043956,seg_1_SOL,?,seg_2_NA_sM,?,seg_3_CL_2s,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10999382_EmrE-deprotE14A_NMR-cpt-samp-r3,https://zenodo.org/records/10999382,seg_0_PROA,?,seg_4_CLA,?,seg_5_TIP3,?,seg_3_SOD,?,seg_1_PROB,?,seg_2_DMPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10635502_DPPC_200_SOL_9000_prosECCo75_GEL_329K,https://zenodo.org/records/10635502,seg_1_SOL,?,seg_0_DPPC_s,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4608014_topol-2,https://zenodo.org/records/4608014,seg_0_Ar4,?,seg_1_Arg,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run25,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13236125_md_CDNF_amber99SBws_model6,https://zenodo.org/records/13236125,seg_1_SOL,?,seg_2_NA,?,seg_0_Protein_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259335_md0_350,https://zenodo.org/records/259335,seg_1_TIP3p,?,seg_3_CL_d,?,seg_0_POPC,?,seg_2_NA_d,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4627963_propanediol100,https://zenodo.org/records/4627963,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,seg_7_propanediol,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E7e4_run68,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4388378_md333,https://zenodo.org/records/4388378,seg_0_CHL1,?,seg_1_DPPC,?,seg_3_CL,?,seg_4_SOL,?,seg_2_NA,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10999382_EmrE-protonated_Xray-cpt-samp-r3,https://zenodo.org/records/10999382,seg_0_PROA,?,seg_4_CLA,?,seg_5_TIP3,?,seg_3_SOD,?,seg_1_PROB,?,seg_2_DMPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13236125_md_CDNF_amber99SBws_model2,https://zenodo.org/records/13236125,seg_1_SOL,?,seg_2_NA,?,seg_0_Protein_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3725637_md,https://zenodo.org/records/3725637,seg_2_SOL,?,seg_0_POPE,?,seg_1_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825193_pull_29,https://zenodo.org/records/825193,seg_1_HA4,?,seg_2_SOL,?,seg_4_CL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28637_C12E5new2,https://zenodo.org/records/28637,seg_4_C12E5,?,seg_7_SOL,?,seg_5_SOL,?,seg_1_SOL,?,seg_3_SOL,?,seg_6_C12E5,?,seg_2_C12E5,?,seg_0_C12E5,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2653735_DAPC_AA_CHOL10_CORE_310,https://zenodo.org/records/2653735,seg_2_TIP3,?,seg_0_DAPC,?,seg_1_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13854929_md_HMRmd_400,https://zenodo.org/records/13854929,seg_1_POPC,?,seg_0_TIP3P,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3497157_tprfile,https://zenodo.org/records/3497157,seg_10_CL_s,?,seg_0_POPC,?,seg_2_POPC,?,seg_6_POPC,?,seg_5_POPCpos,?,seg_9_CA_s,?,seg_3_POPCpos,?,seg_4_POPC,?,seg_7_POPCpos,?,seg_8_SOL,?,seg_1_POPCpos,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3604687_S-4-1600-330,https://zenodo.org/records/3604687,seg_5_CL-,?,seg_2_W,?,seg_1_DPPC,?,seg_3_WF,?,seg_0_BTUB,?,seg_4_NA+,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,322830_POPC-298K-64,https://zenodo.org/records/322830,seg_1_SOL,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4071677_P30_280,https://zenodo.org/records/4071677,seg_1_OMPA,?,seg_8_W,?,seg_6_FOCA,?,seg_10_NA+,?,seg_4_ATPS,?,seg_2_OMPG,?,seg_5_GLPF,?,seg_9_WF,?,seg_7_DPPC,?,seg_11_CL-,?,seg_0_EPHA,?,seg_3_BTUB,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4071677_P30_285,https://zenodo.org/records/4071677,seg_1_OMPA,?,seg_8_W,?,seg_6_FOCA,?,seg_10_NA+,?,seg_4_ATPS,?,seg_2_OMPG,?,seg_5_GLPF,?,seg_9_WF,?,seg_7_DPPC,?,seg_11_CL-,?,seg_0_EPHA,?,seg_3_BTUB,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1120287_pops,https://zenodo.org/records/1120287,seg_1_SOL,?,seg_2_NA,?,seg_0_POPS,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7799316_free_4wj_simulation_1,https://zenodo.org/records/7799316,seg_1_SOL,?,seg_2_NA,?,seg_0_DNA_chain_A,?,seg_3_CL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4071677_P30_275,https://zenodo.org/records/4071677,seg_1_OMPA,?,seg_8_W,?,seg_6_FOCA,?,seg_10_NA+,?,seg_4_ATPS,?,seg_2_OMPG,?,seg_5_GLPF,?,seg_9_WF,?,seg_7_DPPC,?,seg_11_CL-,?,seg_0_EPHA,?,seg_3_BTUB,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7012004_md_run1,https://zenodo.org/records/7012004,seg_6_Protein7,?,seg_12_CL,?,seg_10_SOL,?,seg_5_Protein6,?,seg_0_Protein,?,seg_1_Protein2,?,seg_2_Protein3,?,seg_8_Protein9,?,seg_3_Protein4,?,seg_7_Protein8,?,seg_11_NA,?,seg_4_Protein5,?,seg_9_Protein10,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7782287_Gwalp_70SDS_dimer_CHARMM36m_OPC_37C_replica0,https://zenodo.org/records/7782287,seg_0_PROA,?,seg_2_SOD,?,seg_3_PROA,?,seg_1_SDS,?,seg_4_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10976008_md,https://zenodo.org/records/10976008,seg_1_POPC,?,seg_0_TIP3P,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247202_md70,https://zenodo.org/records/247202,seg_0_DPPC,?,seg_1_SOL,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825048_md-production_parallel_13,https://zenodo.org/records/825048,seg_0_CD44_link,?,seg_4_CL,?,seg_2_SOL,?,seg_3_NA,?,seg_1_HA8,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,322830_POPC-298K-58,https://zenodo.org/records/322830,seg_1_SOL,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6943086_DOPC_323_small,https://zenodo.org/records/6943086,seg_1_TIP3,?,seg_0_DOPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7572990_C36_26C10_72DPPC_60C_7w_run3,https://zenodo.org/records/7572990,seg_1_ALK,?,seg_2_SOL,?,seg_0_DPPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7103807_OMPC_s,https://zenodo.org/records/7103807,seg_1_TIP3,?,seg_0_OMPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6992065_CHOL0_small,https://zenodo.org/records/6992065,seg_1_TP3,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3888383_CA_410_SPCE,https://zenodo.org/records/3888383,seg_1_CA_2s,?,seg_0_SOL,?,seg_2_CL_2s,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7061800_CHOL0_medium,https://zenodo.org/records/7061800,seg_1_SOL,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5025392_OmpF_GLC,https://zenodo.org/records/5025392,seg_2_monomer_C,?,seg_5_DPOG,?,seg_12_GLC,?,seg_4_POPE,?,seg_11_CA,?,seg_1_monomer_B,?,seg_7_POPO,?,seg_3_LPS,?,seg_9_NA,?,seg_0_monomer_A,?,seg_6_LPOG,?,seg_8_SOL,?,seg_10_MG,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3465477_lp800,https://zenodo.org/records/3465477,seg_1_OMPA,?,seg_8_W,?,seg_6_FOCA,?,seg_10_NA+,?,seg_4_ATPS,?,seg_2_OMPG,?,seg_5_GLPF,?,seg_9_WF,?,seg_7_DPPC,?,seg_11_CL-,?,seg_0_EPHA,?,seg_3_BTUB,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7799316_AGG_3WJ_md5,https://zenodo.org/records/7799316,seg_1_DNA,?,seg_5_NA,?,seg_6_CL,?,seg_3_DNA3,?,seg_2_DNA2,?,seg_4_SOL,?,seg_0_system1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4056037_E5e4_run79,https://zenodo.org/records/4056037,seg_0_Protein,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825383_md-production_3,https://zenodo.org/records/825383,seg_2_SOL,?,seg_4_CL,?,seg_3_NA,?,seg_0_CD44_link,?,seg_1_HA16,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825185_pull_20,https://zenodo.org/records/825185,seg_1_HA4,?,seg_2_SOL,?,seg_4_CL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6334005_production,https://zenodo.org/records/6334005,seg_1_TIP3,?,seg_0_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1488094_ECClipids_5PC-1PS-mix_298K_KCl,https://zenodo.org/records/1488094,seg_2_SOL,?,seg_1_POPC,?,seg_3_K_s,?,seg_0_POPS,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4627963_benzaldehyde95,https://zenodo.org/records/4627963,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,seg_7_benzaldehyde,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4034250_MONO_950_310K,https://zenodo.org/records/4034250,seg_5_NA,?,seg_1_POPC,?,seg_3_POPG,?,seg_6_CL,?,seg_0_DPPC,?,seg_4_SOL,?,seg_2_CHL1,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1129411_for-md-CHARMM36_DOPS_303K_v1,https://zenodo.org/records/1129411,seg_1_TIP3,?,seg_2_SOD,?,seg_0_DOPS,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4114065_dimer_flat_r2,https://zenodo.org/records/4114065,seg_3_W,?,seg_5_CL,?,seg_4_WF,?,seg_1_PROB_P,?,seg_0_PROA_P,?,seg_2_POPC,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,825387_md-production_0,https://zenodo.org/records/825387,seg_1_HA8,?,seg_4_CL,?,seg_2_SOL,?,seg_3_NA,?,seg_0_CD44_link,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3604448_S-7-300,https://zenodo.org/records/3604448,seg_5_CL-,?,seg_2_W,?,seg_1_DPPC,?,seg_0_FOCA,?,seg_3_WF,?,seg_4_NA+,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
